timer,hart,actual data,actual data diff,,
10138.66798,504,,,,
10139.52277,504,,,,
10140.37756,502,,,,
10141.23235,500,,,,
10142.08714,500,,,,
10142.94193,498,,,,
10143.79672,497,,,,
10144.65151,493,,,,
10145.5063,493,,,,
10146.36109,494,,,,
10147.21588,492,,,,
10148.07067,491,,,,
10148.92546,490,,,,
10149.78025,492,,,,
10150.63504,491,,,,
10151.48983,489,,,,
10152.34462,490,,,,
10153.19941,493,,,,
10154.0542,493,,,,
10154.90899,493,,,,
10155.76378,494,,,,
10156.61857,496,,,,
10157.47336,497,,,,
10158.32816,497,,,,
10159.18295,498,,,,
10160.03774,500,,,,
10160.89253,502,,,,
10161.74732,501,,,,
10162.60211,502,,,,
10163.4569,503,,,,
10164.31169,504,,,,
10165.16648,503,,,,
10166.02127,503,,,,
10166.87606,504,,,,
10167.73085,502,,,,
10168.58564,501,,,,
10169.44043,503,,,,
10170.29522,503,,,,
10171.15001,503,,,,
10172.0048,500,,,,
10172.85959,501,,,,
10173.71438,501,,,,
10174.56917,501,,,,
10175.42396,500,,,,
10176.27875,501,,,,
10177.13354,501,,,,
10177.98833,500,,,,
10178.84312,499,,,,
10179.69791,500,,,,
10180.5527,500,,,,
10181.40749,500,,,,
10182.26228,501,,,,
10183.11707,504,,,,
10183.97186,505,,,,
10184.82666,506,,,,
10185.68145,507,,,,
10186.53624,508,,,,
10187.39103,508,,,,
10188.24582,507,,,,
10189.10061,506,,,,
10189.9554,506,,,,
10190.81019,505,,,,
10191.66498,503,,,,
10192.51977,504,,,,
10193.37456,505,,,,
10194.22935,504,,,,
10195.08414,503,,,,
10195.93893,507,,,,
10196.79372,519,,,,
10197.64851,532,,,,
10198.5033,546,,,,
10199.35809,566,,,,
10200.21288,584,,,,
10201.06767,593,,,,
10201.92246,601,,,,
10202.77725,609,,,,
10203.63204,611,,,,
10204.48683,602,,,,
10205.34162,592,,,,
10206.19641,585,,,,
10207.0512,574,,,,
10207.90599,553,,,,
10208.76078,539,,,,
10209.61557,529,,,,
10210.47036,516,,,,
10211.32516,500,,,,
10212.17995,488,,,,
10213.03474,481,,,,
10213.88953,474,,,,
10214.74432,460,,,,
10215.59911,454,,,,
10216.4539,455,,,,
10217.30869,453,,,,
10218.16348,447,,,,
10219.01827,449,,,,
10219.87306,455,,,,
10220.72785,456,,,,
10221.58264,455,,,,
10222.43743,462,,,,
10223.29222,470,,,,
10224.14701,474,,,,
10225.0018,474,,,,
10225.85659,481,,,,
10226.71138,488,,,,
10227.56617,489,,,,
10228.42096,490,,,,
10229.27575,495,,,,
10230.13054,502,,,,
10230.98533,501,,,,
10231.84012,501,,,,
10232.69491,506,,,,
10233.5497,509,,,,
10234.40449,506,,,,
10235.25928,506,,,,
10236.11407,507,,,,
10236.96886,508,,,,
10237.82365,504,,,,
10238.67845,502,,,,
10239.53324,504,,,,
10240.38803,504,,,,
10241.24282,502,,,,
10242.09761,500,,,,
10242.9524,502,,,,
10243.80719,503,,,,
10244.66198,501,,,,
10245.51677,501,,,,
10246.37156,505,,,,
10247.22635,505,,,,
10248.08114,503,,,,
10248.93593,503,,,,
10249.79072,506,,,,
10250.64551,507,,,,
10251.5003,504,,,,
10252.35509,506,,,,
10253.20988,508,,,,
10254.06467,509,,,,
10254.91946,508,,,,
10255.77425,509,,,,
10256.62904,512,,,,
10257.48383,513,,,,
10258.33862,512,,,,
10259.19341,514,,,,
10260.0482,515,,,,
10260.90299,513,,,,
10261.75778,513,,,,
10262.61257,514,,,,
10263.46736,515,,,,
10264.32215,515,,,,
10265.17695,514,,,,
10266.03174,515,,,,
10266.88653,518,,,,
10267.74132,517,,,,
10268.59611,517,,,,
10269.4509,518,,,,
10270.30569,518,,,,
10271.16048,516,,,,
10272.01527,515,,,,
10272.87006,515,,,,
10273.72485,515,,,,
10274.57964,513,,,,
10275.43443,514,,,,
10276.28922,514,,,,
10277.14401,516,,,,
10277.9988,515,,,,
10278.85359,517,,,,
10279.70838,519,,,,
10280.56317,521,,,,
10281.41796,522,,,,
10282.27275,522,,,,
10283.12754,522,,,,
10283.98233,522,,,,
10284.83712,521,,,,
10285.69191,521,,,,
10286.5467,521,,,,
10287.40149,519,,,,
10288.25628,517,,,,
10289.11107,516,,,,
10289.96586,518,,,,
10290.82065,518,,,,
10291.67545,518,,,,
10292.53024,519,,,,
10293.38503,521,,,,
10294.23982,523,,,,
10295.09461,526,,,,
10295.9494,529,,,,
10296.80419,535,,,,
10297.65898,540,,,,
10298.51377,544,,,,
10299.36856,550,,,,
10300.22335,552,,,,
10301.07814,551,,,,
10301.93293,547,,,,
10302.78772,542,,,,
10303.64251,537,,,,
10304.4973,530,,,,
10305.35209,523,,,,
10306.20688,518,,,,
10307.06167,512,,,,
10307.91646,506,,,,
10308.77125,500,,,,
10309.62604,496,,,,
10310.48083,491,,,,
10311.33562,485,,,,
10312.19041,482,,,,
10313.0452,480,,,,
10313.89999,479,,,,
10314.75478,477,,,,
10315.60957,477,,,,
10316.46436,478,,,,
10317.31915,478,,,,
10318.17394,478,,,,
10319.02874,480,,,,
10319.88353,482,,,,
10320.73832,483,,,,
10321.59311,483,,,,
10322.4479,484,,,,
10323.30269,488,,,,
10324.15748,488,,,,
10325.01227,489,,,,
10325.86706,492,,,,
10326.72185,496,,,,
10327.57664,498,,,,
10328.43143,500,,,,
10329.28622,504,,,,
10330.14101,509,,,,
10330.9958,511,,,,
10331.85059,512,,,,
10332.70538,515,,,,
10333.56017,519,,,,
10334.41496,521,,,,
10335.26975,523,,,,
10336.12454,527,,,,
10336.97933,528,,,,
10337.83412,527,,,,
10338.68891,526,,,,
10339.5437,527,,,,
10340.39849,525,,,,
10341.25328,523,,,,
10342.10807,523,,,,
10342.96286,523,,,,
10343.81765,523,,,,
10344.67244,523,,,,
10345.52724,522,,,,
10346.38203,524,,,,
10347.23682,524,,,,
10348.09161,524,,,,
10348.9464,526,,,,
10349.80119,527,,,,
10350.65598,526,,,,
10351.51077,525,,,,
10352.36556,527,,,,
10353.22035,528,,,,
10354.07514,528,,,,
10354.92993,529,,,,
10355.78472,530,,,,
10356.63951,532,,,,
10357.4943,533,,,,
10358.34909,534,,,,
10359.20388,533,,,,
10360.05867,534,,,,
10360.91346,531,,,,
10361.76825,531,,,,
10362.62304,529,,,,
10363.47783,529,,,,
10364.33262,527,,,,
10365.18741,526,,,,
10366.0422,524,,,,
10366.89699,522,,,,
10367.75178,522,,,,
10368.60657,520,,,,
10369.46136,520,,,,
10370.31615,519,,,,
10371.17094,518,,,,
10372.02574,517,,,,
10372.88053,517,,,,
10373.73532,516,,,,
10374.59011,516,,,,
10375.4449,516,,,,
10376.29969,517,,,,
10377.15448,518,,,,
10378.00927,518,,,,
10378.86406,518,,,,
10379.71885,518,,,,
10380.57364,517,,,,
10381.42843,515,,,,
10382.28322,513,,,,
10383.13801,511,,,,
10383.9928,511,,,,
10384.84759,509,,,,
10385.70238,510,,,,
10386.55717,510,,,,
10387.41196,513,,,,
10388.26675,515,,,,
10389.12154,520,,,,
10389.97633,525,,,,
10390.83112,529,,,,
10391.68591,537,,,,
10392.5407,547,,,,
10393.39549,556,,,,
10394.25028,564,,,,
10395.10507,569,,,,
10395.95986,572,,,,
10396.81465,571,,,,
10397.66944,568,,,,
10398.52423,563,,,,
10399.37903,557,,,,
10400.23382,550,,,,
10401.08861,543,,,,
10401.9434,536,,,,
10402.79819,528,,,,
10403.65298,522,,,,
10404.50777,514,,,,
10405.36256,508,,,,
10406.21735,503,,,,
10407.07214,498,,,,
10407.92693,495,,,,
10408.78172,493,,,,
10409.63651,491,,,,
10410.4913,492,,,,
10411.34609,493,,,,
10412.20088,495,,,,
10413.05567,496,,,,
10413.91046,498,,,,
10414.76525,500,,,,
10415.62004,501,,,,
10416.47483,503,,,,
10417.32962,505,,,,
10418.18441,507,,,,
10419.0392,509,,,,
10419.89399,511,,,,
10420.74878,513,,,,
10421.60357,513,,,,
10422.45836,513,,,,
10423.31315,514,,,,
10424.16794,513,,,,
10425.02273,513,,,,
10425.87753,512,,,,
10426.73232,511,,,,
10427.58711,511,,,,
10428.4419,510,,,,
10429.29669,509,,,,
10430.15148,509,,,,
10431.00627,508,,,,
10431.86106,506,,,,
10432.71585,507,,,,
10433.57064,507,,,,
10434.42543,506,,,,
10435.28022,504,,,,
10436.13501,503,,,,
10436.9898,502,,,,
10437.84459,502,,,,
10438.69938,502,,,,
10439.55417,502,,,,
10440.40896,502,,,,
10441.26375,501,,,,
10442.11854,501,,,,
10442.97333,501,,,,
10443.82812,502,,,,
10444.68291,503,,,,
10445.5377,504,,,,
10446.39249,505,,,,
10447.24728,507,,,,
10448.10207,508,,,,
10448.95686,509,,,,
10449.81165,510,,,,
10450.66644,510,,,,
10451.52123,512,,,,
10452.37603,514,,,,
10453.23082,515,,,,
10454.08561,516,,,,
10454.9404,516,,,,
10455.79519,515,,,,
10456.64998,516,,,,
10457.50477,514,,,,
10458.35956,514,,,,
10459.21435,514,,,,
10460.06914,513,,,,
10460.92393,512,,,,
10461.77872,511,,,,
10462.63351,509,,,,
10463.4883,510,,,,
10464.34309,508,,,,
10465.19788,507,,,,
10466.05267,507,,,,
10466.90746,506,,,,
10467.76225,507,,,,
10468.61704,506,,,,
10469.47183,505,,,,
10470.32662,505,,,,
10471.18141,504,,,,
10472.0362,503,,,,
10472.89099,504,,,,
10473.74578,504,,,,
10474.60057,504,,,,
10475.45536,503,,,,
10476.31015,501,,,,
10477.16494,501,,,,
10478.01973,503,,,,
10478.87453,503,,,,
10479.72932,507,,,,
10480.58411,513,,,,
10481.4389,525,,,,
10482.29369,538,,,,
10483.14848,553,,,,
10484.00327,570,,,,
10484.85806,586,,,,
10485.71285,600,,,,
10486.56764,611,,,,
10487.42243,618,,,,
10488.27722,620,,,,
10489.13201,618,,,,
10489.9868,613,,,,
10490.84159,605,,,,
10491.69638,595,,,,
10492.55117,582,,,,
10493.40596,571,,,,
10494.26075,558,,,,
10495.11554,546,,,,
10495.97033,535,,,,
10496.82512,526,,,,
10497.67991,517,,,,
10498.5347,508,,,,
10499.38949,501,,,,
10500.24428,496,,,,
10501.09907,491,,,,
10501.95386,487,,,,
10502.80865,485,,,,
10503.66344,484,,,,
10504.51823,482,,,,
10505.37302,482,,,,
10506.22782,481,,,,
10507.08261,481,,,,
10507.9374,482,,,,
10508.79219,483,,,,
10509.64698,485,,,,
10510.50177,489,,,,
10511.35656,493,,,,
10512.21135,497,,,,
10513.06614,499,,,,
10513.92093,502,,,,
10514.77572,503,,,,
10515.63051,505,,,,
10516.4853,506,,,,
10517.34009,508,,,,
10518.19488,510,,,,
10519.04967,510,,,,
10519.90446,513,,,,
10520.75925,514,,,,
10521.61404,513,,,,
10522.46883,511,,,,
10523.32362,511,,,,
10524.17841,509,,,,
10525.0332,508,,,,
10525.88799,508,,,,
10526.74278,507,,,,
10527.59757,507,,,,
10528.45236,507,,,,
10529.30715,508,,,,
10530.16194,507,,,,
10531.01673,507,,,,
10531.87152,506,,,,
10532.72632,503,,,,
10533.58111,502,,,,
10534.4359,500,,,,
10535.29069,500,,,,
10536.14548,499,,,,
10537.00027,500,,,,
10537.85506,500,,,,
10538.70985,500,,,,
10539.56464,499,,,,
10540.41943,499,,,,
10541.27422,498,,,,
10542.12901,497,,,,
10542.9838,497,,,,
10543.83859,497,,,,
10544.69338,498,,,,
10545.54817,499,,,,
10546.40296,500,,,,
10547.25775,502,,,,
10548.11254,502,,,,
10548.96733,503,,,,
10549.82212,504,,,,
10550.67691,504,,,,
10551.5317,505,,,,
10552.38649,505,,,,
10553.24128,505,,,,
10554.09607,506,,,,
10554.95086,506,,,,
10555.80565,507,,,,
10556.66044,507,,,,
10557.51523,508,,,,
10558.37002,507,,,,
10559.22482,508,,,,
10560.07961,508,,,,
10560.9344,508,,,,
10561.78919,506,,,,
10562.64398,507,,,,
10563.49877,505,,,,
10564.35356,505,,,,
10565.20835,505,,,,
10566.06314,505,,,,
10566.91793,506,,,,
10567.77272,506,,,,
10568.62751,507,,,,
10569.4823,508,,,,
10570.33709,509,,,,
10571.19188,509,,,,
10572.04667,509,,,,
10572.90146,509,,,,
10573.75625,511,,,,
10574.61104,512,,,,
10575.46583,512,,,,
10576.32062,512,,,,
10577.17541,513,,,,
10578.0302,516,,,,
10578.88499,521,,,,
10579.73978,529,,,,
10580.59457,541,,,,
10581.44936,556,,,,
10582.30415,572,,,,
10583.15894,589,,,,
10584.01373,603,,,,
10584.86852,617,,,,
10585.72331,624,,,,
10586.57811,628,,,,
10587.4329,629,,,,
10588.28769,626,,,,
10589.14248,619,,,,
10589.99727,609,,,,
10590.85206,598,,,,
10591.70685,584,,,,
10592.56164,570,,,,
10593.41643,555,,,,
10594.27122,540,,,,
10595.12601,526,,,,
10595.9808,514,,,,
10596.83559,503,,,,
10597.69038,493,,,,
10598.54517,486,,,,
10599.39996,481,,,,
10600.25475,479,,,,
10601.10954,477,,,,
10601.96433,477,,,,
10602.81912,478,,,,
10603.67391,478,,,,
10604.5287,478,,,,
10605.38349,480,,,,
10606.23828,481,,,,
10607.09307,484,,,,
10607.94786,487,,,,
10608.80265,490,,,,
10609.65744,494,,,,
10610.51223,496,,,,
10611.36702,499,,,,
10612.22181,503,,,,
10613.07661,505,,,,
10613.9314,508,,,,
10614.78619,510,,,,
10615.64098,511,,,,
10616.49577,512,,,,
10617.35056,513,,,,
10618.20535,513,,,,
10619.06014,513,,,,
10619.91493,510,,,,
10620.76972,510,,,,
10621.62451,508,,,,
10622.4793,507,,,,
10623.33409,506,,,,
10624.18888,506,,,,
10625.04367,504,,,,
10625.89846,503,,,,
10626.75325,501,,,,
10627.60804,500,,,,
10628.46283,498,,,,
10629.31762,497,,,,
10630.17241,496,,,,
10631.0272,495,,,,
10631.88199,494,,,,
10632.73678,494,,,,
10633.59157,494,,,,
10634.44636,493,,,,
10635.30115,492,,,,
10636.15594,491,,,,
10637.01073,490,,,,
10637.86552,490,,,,
10638.72031,489,,,,
10639.57511,489,,,,
10640.4299,490,,,,
10641.28469,490,,,,
10642.13948,493,,,,
10642.99427,494,,,,
10643.84906,496,,,,
10644.70385,499,,,,
10645.55864,500,,,,
10646.41343,501,,,,
10647.26822,503,,,,
10648.12301,505,,,,
10648.9778,507,,,,
10649.83259,510,,,,
10650.68738,512,,,,
10651.54217,516,,,,
10652.39696,519,,,,
10653.25175,520,,,,
10654.10654,523,,,,
10654.96133,526,,,,
10655.81612,528,,,,
10656.67091,527,,,,
10657.5257,529,,,,
10658.38049,530,,,,
10659.23528,531,,,,
10660.09007,530,,,,
10660.94486,528,,,,
10661.79965,527,,,,
10662.65444,526,,,,
10663.50923,525,,,,
10664.36402,523,,,,
10665.21881,523,,,,
10666.0736,521,,,,
10666.9284,520,,,,
10667.78319,518,,,,
10668.63798,517,,,,
10669.49277,515,,,,
10670.34756,513,,,,
10671.20235,512,,,,
10672.05714,511,,,,
10672.91193,511,,,,
10673.76672,511,,,,
10674.62151,510,,,,
10675.4763,509,,,,
10676.33109,509,,,,
10677.18588,508,,,,
10678.04067,507,,,,
10678.89546,509,,,,
10679.75025,510,,,,
10680.60504,514,,,,
10681.45983,523,,,,
10682.31462,536,,,,
10683.16941,550,,,,
10684.0242,567,,,,
10684.87899,582,,,,
10685.73378,594,,,,
10686.58857,603,,,,
10687.44336,610,,,,
10688.29815,615,,,,
10689.15294,615,,,,
10690.00773,611,,,,
10690.86252,605,,,,
10691.71731,596,,,,
10692.5721,584,,,,
10693.4269,570,,,,
10694.28169,556,,,,
10695.13648,542,,,,
10695.99127,528,,,,
10696.84606,515,,,,
10697.70085,503,,,,
10698.55564,493,,,,
10699.41043,486,,,,
10700.26522,479,,,,
10701.12001,474,,,,
10701.9748,471,,,,
10702.82959,470,,,,
10703.68438,469,,,,
10704.53917,470,,,,
10705.39396,472,,,,
10706.24875,474,,,,
10707.10354,477,,,,
10707.95833,481,,,,
10708.81312,486,,,,
10709.66791,492,,,,
10710.5227,498,,,,
10711.37749,502,,,,
10712.23228,507,,,,
10713.08707,512,,,,
10713.94186,515,,,,
10714.79665,517,,,,
10715.65144,520,,,,
10716.50623,522,,,,
10717.36102,523,,,,
10718.21581,523,,,,
10719.0706,521,,,,
10719.9254,519,,,,
10720.78019,518,,,,
10721.63498,516,,,,
10722.48977,514,,,,
10723.34456,512,,,,
10724.19935,510,,,,
10725.05414,508,,,,
10725.90893,507,,,,
10726.76372,504,,,,
10727.61851,501,,,,
10728.4733,501,,,,
10729.32809,500,,,,
10730.18288,499,,,,
10731.03767,497,,,,
10731.89246,498,,,,
10732.74725,498,,,,
10733.60204,497,,,,
10734.45683,496,,,,
10735.31162,497,,,,
10736.16641,497,,,,
10737.0212,497,,,,
10737.87599,496,,,,
10738.73078,496,,,,
10739.58557,496,,,,
10740.44036,496,,,,
10741.29515,496,,,,
10742.14994,495,,,,
10743.00473,496,,,,
10743.85952,495,,,,
10744.71431,496,,,,
10745.5691,497,,,,
10746.42389,499,,,,
10747.27869,499,,,,
10748.13348,500,,,,
10748.98827,501,,,,
10749.84306,504,,,,
10750.69785,506,,,,
10751.55264,506,,,,
10752.40743,506,,,,
10753.26222,507,,,,
10754.11701,507,,,,
10754.9718,507,,,,
10755.82659,507,,,,
10756.68138,508,,,,
10757.53617,508,,,,
10758.39096,507,,,,
10759.24575,508,,,,
10760.10054,507,,,,
10760.95533,506,,,,
10761.81012,505,,,,
10762.66491,505,,,,
10763.5197,504,,,,
10764.37449,503,,,,
10765.22928,503,,,,
10766.08407,504,,,,
10766.93886,507,,,,
10767.79365,507,,,,
10768.64844,508,,,,
10769.50323,508,,,,
10770.35802,510,,,,
10771.21281,509,,,,
10772.0676,510,,,,
10772.92239,513,,,,
10773.77719,518,,,,
10774.63198,529,,,,
10775.48677,543,,,,
10776.34156,560,,,,
10777.19635,579,,,,
10778.05114,595,,,,
10778.90593,611,,,,
10779.76072,623,,,,
10780.61551,632,,,,
10781.4703,636,,,,
10782.32509,636,,,,
10783.17988,632,,,,
10784.03467,624,,,,
10784.88946,613,,,,
10785.74425,600,,,,
10786.59904,585,,,,
10787.45383,570,,,,
10788.30862,553,,,,
10789.16341,538,,,,
10790.0182,523,,,,
10790.87299,510,,,,
10791.72778,499,,,,
10792.58257,490,,,,
10793.43736,483,,,,
10794.29215,478,,,,
10795.14694,474,,,,
10796.00173,474,,,,
10796.85652,474,,,,
10797.71131,475,,,,
10798.5661,476,,,,
10799.42089,478,,,,
10800.27569,481,,,,
10801.13048,483,,,,
10801.98527,487,,,,
10802.84006,491,,,,
10803.69485,495,,,,
10804.54964,499,,,,
10805.40443,503,,,,
10806.25922,507,,,,
10807.11401,509,,,,
10807.9688,511,,,,
10808.82359,514,,,,
10809.67838,516,,,,
10810.53317,518,,,,
10811.38796,518,,,,
10812.24275,518,,,,
10813.09754,517,,,,
10813.95233,516,,,,
10814.80712,515,,,,
10815.66191,513,,,,
10816.5167,512,,,,
10817.37149,509,,,,
10818.22628,507,,,,
10819.08107,505,,,,
10819.93586,504,,,,
10820.79065,502,,,,
10821.64544,500,,,,
10822.50023,500,,,,
10823.35502,498,,,,
10824.20981,497,,,,
10825.0646,496,,,,
10825.91939,494,,,,
10826.77418,494,,,,
10827.62898,492,,,,
10828.48377,492,,,,
10829.33856,493,,,,
10830.19335,492,,,,
10831.04814,492,,,,
10831.90293,491,,,,
10832.75772,493,,,,
10833.61251,493,,,,
10834.4673,494,,,,
10835.32209,496,,,,
10836.17688,498,,,,
10837.03167,499,,,,
10837.88646,500,,,,
10838.74125,501,,,,
10839.59604,502,,,,
10840.45083,504,,,,
10841.30562,504,,,,
10842.16041,506,,,,
10843.0152,507,,,,
10843.86999,506,,,,
10844.72478,507,,,,
10845.57957,506,,,,
10846.43436,505,,,,
10847.28915,504,,,,
10848.14394,504,,,,
10848.99873,505,,,,
10849.85352,505,,,,
10850.70831,504,,,,
10851.5631,504,,,,
10852.41789,504,,,,
10853.27268,504,,,,
10854.12748,506,,,,
10854.98227,506,,,,
10855.83706,507,,,,
10856.69185,507,,,,
10857.54664,508,,,,
10858.40143,507,,,,
10859.25622,509,,,,
10860.11101,509,,,,
10860.9658,511,,,,
10861.82059,511,,,,
10862.67538,512,,,,
10863.53017,512,,,,
10864.38496,512,,,,
10865.23975,512,,,,
10866.09454,513,,,,
10866.94933,513,,,,
10867.80412,512,,,,
10868.65891,511,,,,
10869.5137,513,,,,
10870.36849,513,,,,
10871.22328,514,,,,
10872.07807,515,,,,
10872.93286,519,,,,
10873.78765,528,,,,
10874.64244,539,,,,
10875.49723,555,,,,
10876.35202,572,,,,
10877.20681,590,,,,
10878.0616,605,,,,
10878.91639,620,,,,
10879.77118,632,,,,
10880.62598,641,,,,
10881.48077,644,,,,
10882.33556,643,,,,
10883.19035,639,,,,
10884.04514,630,,,,
10884.89993,615,,,,
10885.75472,600,,,,
10886.60951,584,,,,
10887.4643,566,,,,
10888.31909,549,,,,
10889.17388,534,,,,
10890.02867,521,,,,
10890.88346,508,,,,
10891.73825,495,,,,
10892.59304,485,,,,
10893.44783,478,,,,
10894.30262,472,,,,
10895.15741,468,,,,
10896.0122,466,,,,
10896.86699,466,,,,
10897.72178,467,,,,
10898.57657,466,,,,
10899.43136,468,,,,
10900.28615,470,,,,
10901.14094,473,,,,
10901.99573,476,,,,
10902.85052,481,,,,
10903.70531,484,,,,
10904.5601,488,,,,
10905.41489,492,,,,
10906.26968,498,,,,
10907.12448,503,,,,
10907.97927,506,,,,
10908.83406,510,,,,
10909.68885,513,,,,
10910.54364,516,,,,
10911.39843,518,,,,
10912.25322,518,,,,
10913.10801,519,,,,
10913.9628,519,,,,
10914.81759,519,,,,
10915.67238,518,,,,
10916.52717,515,,,,
10917.38196,515,,,,
10918.23675,512,,,,
10919.09154,512,,,,
10919.94633,509,,,,
10920.80112,508,,,,
10921.65591,506,,,,
10922.5107,504,,,,
10923.36549,502,,,,
10924.22028,500,,,,
10925.07507,499,,,,
10925.92986,498,,,,
10926.78465,496,,,,
10927.63944,495,,,,
10928.49423,494,,,,
10929.34902,493,,,,
10930.20381,493,,,,
10931.0586,495,,,,
10931.91339,494,,,,
10932.76818,496,,,,
10933.62297,496,,,,
10934.47777,497,,,,
10935.33256,499,,,,
10936.18735,498,,,,
10937.04214,499,,,,
10937.89693,498,,,,
10938.75172,498,,,,
10939.60651,498,,,,
10940.4613,498,,,,
10941.31609,497,,,,
10942.17088,497,,,,
10943.02567,497,,,,
10943.88046,498,,,,
10944.73525,498,,,,
10945.59004,498,,,,
10946.44483,498,,,,
10947.29962,499,,,,
10948.15441,498,,,,
10949.0092,499,,,,
10949.86399,500,,,,
10950.71878,503,,,,
10951.57357,504,,,,
10952.42836,504,,,,
10953.28315,505,,,,
10954.13794,506,,,,
10954.99273,506,,,,
10955.84752,506,,,,
10956.70231,504,,,,
10957.5571,504,,,,
10958.41189,505,,,,
10959.26668,505,,,,
10960.12147,507,,,,
10960.97627,508,,,,
10961.83106,508,,,,
10962.68585,508,,,,
10963.54064,508,,,,
10964.39543,509,,,,
10965.25022,509,,,,
10966.10501,509,,,,
10966.9598,508,,,,
10967.81459,507,,,,
10968.66938,508,,,,
10969.52417,507,,,,
10970.37896,508,,,,
10971.23375,510,,,,
10972.08854,514,,,,
10972.94333,522,,,,
10973.79812,536,,,,
10974.65291,552,,,,
10975.5077,570,,,,
10976.36249,588,,,,
10977.21728,603,,,,
10978.07207,617,,,,
10978.92686,627,,,,
10979.78165,633,,,,
10980.63644,635,,,,
10981.49123,635,,,,
10982.34602,629,,,,
10983.20081,619,,,,
10984.0556,607,,,,
10984.91039,592,,,,
10985.76518,575,,,,
10986.61997,558,,,,
10987.47477,543,,,,
10988.32956,528,,,,
10989.18435,513,,,,
10990.03914,501,,,,
10990.89393,491,,,,
10991.74872,483,,,,
10992.60351,476,,,,
10993.4583,473,,,,
10994.31309,471,,,,
10995.16788,469,,,,
10996.02267,468,,,,
10996.87746,469,,,,
10997.73225,472,,,,
10998.58704,475,,,,
10999.44183,477,,,,
11000.29662,481,,,,
11001.15141,485,,,,
11002.0062,490,,,,
11002.86099,494,,,,
11003.71578,498,,,,
11004.57057,503,,,,
11005.42536,506,,,,
11006.28015,511,,,,
11007.13494,515,,,,
11007.98973,518,,,,
11008.84452,519,,,,
11009.69931,518,,,,
11010.5541,518,,,,
11011.40889,517,,,,
11012.26368,514,,,,
11013.11847,511,,,,
11013.97326,508,,,,
11014.82806,506,,,,
11015.68285,502,,,,
11016.53764,499,,,,
11017.39243,497,,,,
11018.24722,497,,,,
11019.10201,494,,,,
11019.9568,492,,,,
11020.81159,490,,,,
11021.66638,488,,,,
11022.52117,486,,,,
11023.37596,485,,,,
11024.23075,487,,,,
11025.08554,486,,,,
11025.94033,487,,,,
11026.79512,488,,,,
11027.64991,490,,,,
11028.5047,491,,,,
11029.35949,492,,,,
11030.21428,495,,,,
11031.06907,495,,,,
11031.92386,496,,,,
11032.77865,498,,,,
11033.63344,499,,,,
11034.48823,501,,,,
11035.34302,503,,,,
11036.19781,502,,,,
11037.0526,504,,,,
11037.90739,506,,,,
11038.76218,507,,,,
11039.61697,507,,,,
11040.47176,507,,,,
11041.32656,507,,,,
11042.18135,508,,,,
11043.03614,507,,,,
11043.89093,508,,,,
11044.74572,507,,,,
11045.60051,506,,,,
11046.4553,506,,,,
11047.31009,507,,,,
11048.16488,507,,,,
11049.01967,507,,,,
11049.87446,507,,,,
11050.72925,507,,,,
11051.58404,507,,,,
11052.43883,506,,,,
11053.29362,506,,,,
11054.14841,504,,,,
11055.0032,505,,,,
11055.85799,504,,,,
11056.71278,504,,,,
11057.56757,504,,,,
11058.42236,505,,,,
11059.27715,504,,,,
11060.13194,504,,,,
11060.98673,504,,,,
11061.84152,504,,,,
11062.69631,504,,,,
11063.5511,505,,,,
11064.40589,505,,,,
11065.26068,506,,,,
11066.11547,508,,,,
11066.97026,510,,,,
11067.82506,516,,,,
11068.67985,529,,,,
11069.53464,543,,,,
11070.38943,562,,,,
11071.24422,581,,,,
11072.09901,599,,,,
11072.9538,612,,,,
11073.80859,624,,,,
11074.66338,632,,,,
11075.51817,634,,,,
11076.37296,631,,,,
11077.22775,626,,,,
11078.08254,617,,,,
11078.93733,606,,,,
11079.79212,591,,,,
11080.64691,576,,,,
11081.5017,560,,,,
11082.35649,545,,,,
11083.21128,531,,,,
11084.06607,515,,,,
11084.92086,503,,,,
11085.77565,492,,,,
11086.63044,482,,,,
11087.48523,475,,,,
11088.34002,471,,,,
11089.19481,467,,,,
11090.0496,466,,,,
11090.90439,466,,,,
11091.75918,468,,,,
11092.61397,470,,,,
11093.46876,471,,,,
11094.32355,473,,,,
11095.17835,475,,,,
11096.03314,479,,,,
11096.88793,482,,,,
11097.74272,484,,,,
11098.59751,488,,,,
11099.4523,492,,,,
11100.30709,494,,,,
11101.16188,496,,,,
11102.01667,499,,,,
11102.87146,502,,,,
11103.72625,504,,,,
11104.58104,506,,,,
11105.43583,508,,,,
11106.29062,510,,,,
11107.14541,509,,,,
11108.0002,510,,,,
11108.85499,510,,,,
11109.70978,509,,,,
11110.56457,506,,,,
11111.41936,503,,,,
11112.27415,502,,,,
11113.12894,498,,,,
11113.98373,497,,,,
11114.83852,496,,,,
11115.69331,495,,,,
11116.5481,494,,,,
11117.40289,493,,,,
11118.25768,493,,,,
11119.11247,493,,,,
11119.96726,493,,,,
11120.82205,493,,,,
11121.67685,493,,,,
11122.53164,495,,,,
11123.38643,495,,,,
11124.24122,496,,,,
11125.09601,498,,,,
11125.9508,498,,,,
11126.80559,499,,,,
11127.66038,500,,,,
11128.51517,501,,,,
11129.36996,501,,,,
11130.22475,501,,,,
11131.07954,501,,,,
11131.93433,503,,,,
11132.78912,504,,,,
11133.64391,506,,,,
