x,hart
7340,2046
7341,2045
7342,2056
7343,2056
7344,2053
7345,2053
7346,2074
7347,2067
7348,2067
7349,2070
7350,2072
7351,2072
7352,2074
7353,2092
7354,2092
7355,2094
7356,2097
7357,2097
7358,2087
7359,2098
7360,2098
7361,2111
7362,2108
7363,2108
7364,2137
7365,2137
7366,2119
7367,2111
7368,2111
7369,2117
7370,2126
7371,2126
7372,2110
7373,2126
7374,2126
7375,2123
7376,2109
7377,2109
7378,2101
7379,2098
7380,2098
7381,2089
7382,2068
7383,2068
7384,2075
7385,2075
7386,2063
7387,2061
7388,2061
7389,2048
7390,2036
7391,2036
7392,2029
7393,1990
7394,1990
7395,1983
7396,1972
7397,1972
7398,1948
7399,1949
7400,1949
7401,1923
7402,1896
7403,1896
7404,1897
7405,1897
7406,1892
7407,1879
7408,1879
7409,1865
7410,1860
7411,1860
7412,1868
7413,1872
7414,1872
7415,1852
7416,1864
7417,1864
7418,1875
7419,1858
7420,1858
7421,1862
7422,1862
7423,1885
7424,1891
7425,1891
7426,1879
7427,1890
7428,1890
7429,1902
7430,1897
7431,1897
7432,1907
7433,1923
7434,1923
7435,1912
7436,1910
7437,1910
7438,1919
7439,1928
7440,1928
7441,1940
7442,1940
7443,1942
7444,1941
7445,1941
7446,1930
7447,1940
7448,1940
7449,1963
7450,1941
7451,1941
7452,1964
7453,1970
7454,1970
7455,1952
7456,1968
7457,1968
7458,1991
7459,1979
7460,1979
7461,1981
7462,1981
7463,1981
7464,1970
7465,1970
7466,1978
7467,1977
7468,1977
7469,1974
7470,1971
7471,1971
7472,1964
7473,1969
7474,1969
7475,1960
7476,1958
7477,1958
7478,1967
7479,1966
7480,1966
7481,1957
7482,1957
7483,1960
7484,1962
7485,1962
7486,1952
7487,1972
7488,1972
7489,1958
7490,1964
7491,1964
7492,1971
7493,1960
7494,1960
7495,1965
7496,1966
7497,1966
7498,1957
7499,1971
7500,1971
7501,1970
7502,1970
7503,1968
7504,1967
7505,1967
7506,1967
7507,1960
7508,1960
7509,1970
7510,1969
7511,1969
7512,1967
7513,1969
7514,1969
7515,1969
7516,1966
7517,1966
7518,1981
7519,1981
7520,1968
7521,1975
7522,1975
7523,1964
7524,1970
7525,1970
7526,1980
7527,1983
7528,1983
7529,1975
7530,1976
7531,1976
7532,1978
7533,1975
7534,1975
7535,1983
7536,1986
7537,1986
7538,1985
7539,1985
7540,1985
7541,1972
7542,1972
7543,1980
7544,1992
7545,1992
7546,1984
7547,1998
7548,1998
7549,2000
7550,1980
7551,1980
7552,1993
7553,2012
7554,2012
7555,1991
7556,1992
7557,1992
7558,1994
7559,1994
7560,1980
7561,1997
7562,1997
7563,1987
7564,2012
7565,2012
7566,2003
7567,1985
7568,1985
7569,1992
7570,2011
7571,2011
7572,2007
7573,2030
7574,2030
7575,2026
7576,2011
7577,2011
7578,2030
7579,2030
7580,2042
7581,2036
7582,2036
7583,2039
7584,2044
7585,2044
7586,2023
7587,2032
7588,2032
7589,2021
7590,2017
7591,2017
7592,2023
7593,2001
7594,2001
7595,2006
7596,2006
7597,2003
7598,1988
7599,1988
7600,1986
7601,1984
7602,1984
7603,1972
7604,1984
7605,1984
7606,1982
7607,1977
7608,1977
7609,1977
7610,1972
7611,1972
7612,1975
7613,1975
7614,1985
7615,1984
7616,1984
7617,1973
7618,1976
7619,1976
7620,1980
7621,1986
7622,1986
7623,1982
7624,1988
7625,1988
7626,2013
7627,2034
7628,2034
7629,2060
7630,2101
7631,2101
7632,2172
7633,2210
7634,2210
7635,2275
7636,2275
7637,2365
7638,2464
7639,2464
7640,2504
7641,2536
7642,2536
7643,2483
7644,2378
7645,2378
7646,2248
7647,2112
7648,2112
7649,1987
7650,1909
7651,1909
7652,1855
7653,1855
7654,1823
7655,1818
7656,1818
7657,1818
7658,1835
7659,1835
7660,1848
7661,1841
7662,1841
7663,1846
7664,1861
7665,1861
7666,1863
7667,1883
7668,1883
7669,1891
7670,1884
7671,1884
7672,1896
7673,1896
7674,1903
7675,1907
7676,1907
7677,1902
7678,1929
7679,1929
7680,1923
7681,1914
7682,1914
7683,1942
7684,1948
7685,1948
7686,1939
7687,1936
7688,1936
7689,1954
7690,1950
7691,1950
7692,1951
7693,1951
7694,1951
7695,1975
7696,1975
7697,1971
7698,1963
7699,1963
7700,1968
7701,1988
7702,1988
7703,1980
7704,1984
7705,1984
7706,1977
7707,1995
7708,1995
7709,2000
7710,1996
7711,1996
7712,1991
7713,1991
7714,2009
7715,2003
7716,2003
7717,1995
7718,2003
7719,2003
7720,2000
7721,2014
7722,2014
7723,2008
7724,2007
7725,2007
7726,2017
7727,2025
7728,2025
7729,2018
7730,2024
7731,2024
7732,2022
7733,2022
7734,2028
7735,2040
7736,2040
7737,2040
7738,2043
7739,2043
7740,2047
7741,2047
7742,2047
7743,2057
7744,2072
7745,2072
7746,2070
7747,2072
7748,2072
7749,2075
7750,2083
7751,2083
7752,2088
7753,2088
7754,2105
7755,2087
7756,2087
7757,2106
7758,2128
7759,2128
7760,2107
7761,2124
7762,2124
7763,2116
7764,2133
7765,2133
7766,2128
7767,2107
7768,2107
7769,2109
7770,2109
7771,2122
7772,2116
7773,2116
7774,2113
7775,2100
7776,2100
7777,2087
7778,2093
7779,2093
7780,2087
7781,2064
7782,2064
7783,2051
7784,2049
7785,2049
7786,2020
7787,2002
7788,2002
7789,1987
7790,1982
7791,1982
7792,1969
7793,1969
7794,1931
7795,1931
7796,1931
7797,1922
7798,1898
7799,1898
7800,1894
7801,1880
7802,1880
7803,1863
7804,1864
7805,1864
7806,1859
7807,1849
7808,1849
7809,1857
7810,1857
7811,1852
7812,1847
7813,1847
7814,1863
7815,1854
7816,1854
7817,1859
7818,1873
7819,1873
7820,1866
7821,1876
7822,1876
7823,1883
7824,1884
7825,1884
7826,1893
7827,1904
7828,1904
7829,1895
7830,1895
7831,1909
7832,1920
7833,1920
7834,1918
7835,1925
7836,1925
7837,1920
7838,1930
7839,1930
7840,1937
7841,1936
7842,1936
7843,1939
7844,1948
7845,1948
7846,1935
7847,1935
7848,1951
7849,1962
7850,1962
7851,1948
7852,1960
7853,1960
7854,1954
7855,1960
7856,1960
7857,1971
7858,1976
7859,1976
7860,1967
7861,1969
7862,1969
7863,1965
7864,1960
7865,1960
7866,1971
7867,1971
7868,1968
7869,1970
7870,1970
7871,1967
7872,1958
7873,1958
7874,1971
7875,1969
7876,1969
7877,1969
7878,1976
7879,1976
7880,1969
7881,1956
7882,1956
7883,1980
7884,1973
7885,1973
7886,1976
7887,1976
7888,1979
7889,1970
7890,1970
7891,1971
7892,1982
7893,1982
7894,1974
7895,1982
7896,1982
7897,1994
7898,1964
7899,1964
7900,1985
7901,1992
7902,1992
7903,1978
7904,1978
7905,1993
7906,2011
7907,2011
7908,1974
7909,1996
7910,1996
7911,1998
7912,1986
7913,1986
7914,1999
7915,1981
7916,1981
7917,1981
7918,1992
7919,1992
7920,1968
7921,1978
7922,1978
7923,1983
7924,1983
7925,1963
7926,1979
7927,1979
7928,1977
7929,1975
7930,1975
7931,1972
7932,1969
7933,1969
7934,1970
7935,1992
7936,1992
7937,1989
7938,1996
7939,1996
7940,2015
7941,1990
7942,1990
7943,2002
7944,2002
7945,2014
7946,1989
7947,1989
7948,1990
7949,1988
7950,1988
7951,1978
7952,1996
7953,1996
7954,2006
7955,1988
7956,1988
7957,1987
7958,1987
7959,1987
7960,1983
7961,1994
7962,1994
7963,1991
7964,1991
7965,1992
7966,1989
7967,1989
7968,1977
7969,1977
7970,1977
7971,1989
7972,1976
7973,1976
7974,1988
7975,1984
7976,1984
7977,1971
7978,1988
7979,1988
7980,1996
7981,1996
7982,1985
7983,1994
7984,1994
7985,1984
7986,1988
7987,1988
7988,1998
7989,2005
7990,2005
7991,2010
7992,2020
7993,2020
7994,2014
7995,2026
7996,2026
7997,2033
7998,2040
7999,2040
8000,2052
8001,2044
8002,2044
8003,2036
8004,2036
8005,2042
8006,2038
8007,2038
8008,2030
8009,2040
8010,2040
8011,2024
8012,2010
8013,2010
8014,2011
8015,2003
8016,2003
8017,1991
8018,1996
8019,1996
8020,1979
8021,1979
8022,1976
8023,1985
8024,1985
8025,1969
8026,1975
8027,1975
8028,1975
8029,1964
8030,1964
8031,1957
8032,1990
8033,1990
8034,1967
8035,1972
8036,1972
8037,1972
8038,1976
8039,1976
8040,1991
8041,1978
8042,1978
8043,2003
8044,2003
8045,2031
8046,2051
8047,2051
8048,2108
8049,2160
8050,2160
8051,2209
8052,2274
8053,2274
8054,2351
8055,2444
8056,2444
8057,2527
8058,2553
8059,2553
8060,2534
8061,2534
8062,2443
8063,2300
8064,2300
8065,2159
8066,2032
8067,2032
8068,1926
8069,1866
8070,1866
8071,1836
8072,1816
8073,1816
8074,1827
8075,1835
8076,1835
8077,1839
8078,1839
8079,1845
8080,1854
8081,1854
8082,1852
8083,1865
8084,1865
8085,1857
8086,1871
8087,1871
8088,1879
8089,1883
8090,1883
8091,1890
8092,1891
8093,1891
8094,1900
8095,1914
8096,1914
8097,1908
8098,1908
8099,1909
8100,1923
8101,1923
8102,1932
8103,1938
8104,1938
8105,1943
8106,1950
8107,1950
8108,1940
8109,1954
8110,1954
8111,1959
8112,1963
8113,1963
8114,1975
8115,1975
8116,1959
8117,1978
8118,1978
8119,1976
8120,1976
8121,1976
8122,1983
8123,2000
8124,2000
8125,1983
8126,1993
8127,1993
8128,2002
8129,1993
8130,1993
8131,2003
8132,2014
8133,2014
8134,2000
8135,2000
8136,2015
8137,2012
8138,2012
8139,2017
8140,2018
8141,2018
8142,2009
8143,2034
8144,2034
8145,2039
8146,2025
8147,2025
8148,2032
8149,2049
8150,2049
8151,2040
8152,2047
8153,2047
8154,2064
8155,2064
8156,2066
8157,2064
8158,2064
8159,2069
8160,2065
8161,2065
8162,2083
8163,2085
8164,2085
8165,2094
8166,2096
8167,2096
8168,2079
8169,2115
8170,2115
8171,2103
8172,2105
8173,2105
8174,2126
8175,2126
8176,2112
8177,2111
8178,2111
8179,2129
8180,2139
8181,2139
8182,2119
8183,2132
8184,2132
8185,2114
8186,2120
8187,2120
8188,2117
8189,2114
8190,2114
8191,2112
8192,2099
8193,2099
8194,2097
8195,2097
8196,2086
8197,2079
8198,2079
8199,2075
8200,2071
8201,2071
8202,2050
8203,2032
8204,2032
8205,2023
8206,2016
8207,2016
8208,2009
8209,2002
8210,2002
8211,1971
8212,1952
8213,1952
8214,1950
8215,1950
8216,1927
8217,1919
8218,1919
8219,1910
8220,1884
8221,1884
8222,1883
8223,1896
8224,1896
8225,1876
8226,1872
8227,1872
8228,1883
8229,1862
8230,1862
8231,1879
8232,1879
8233,1871
8234,1876
8235,1876
8236,1877
8237,1877
8238,1877
8239,1877
8240,1876
8241,1876
8242,1884
8243,1882
8244,1882
8245,1896
8246,1899
8247,1899
8248,1912
8249,1912
8250,1912
8251,1911
8252,1924
8253,1924
8254,1930
8255,1930
8256,1920
8257,1939
8258,1939
8259,1938
8260,1938
8261,1938
8262,1945
8263,1940
8264,1940
8265,1948
8266,1952
8267,1952
8268,1956
8269,1969
8270,1969
8271,1966
8272,1966
8273,1951
8274,1965
8275,1965
8276,1988
8277,1974
8278,1974
8279,1975
8280,1962
8281,1962
8282,1966
8283,1982
8284,1982
8285,1965
8286,1960
8287,1960
8288,1973
8289,1966
8290,1966
8291,1960
8292,1960
8293,1984
8294,1979
8295,1979
8296,1976
8297,1966
8298,1966
8299,1965
8300,1980
8301,1980
8302,1969
8303,1968
8304,1968
8305,1978
8306,1984
8307,1984
8308,1960
8309,1971
8310,1971
8311,1991
8312,1991
8313,1976
8314,1984
8315,1984
8316,1967
8317,1972
8318,1972
8319,1979
8320,1972
8321,1972
8322,1976
8323,1976
8324,1976
8325,1960
8326,1968
8327,1968
8328,1977
8329,1971
8330,1971
8331,1980
8332,1980
8333,1971
8334,1967
8335,1967
8336,1972
8337,1974
8338,1974
8339,1979
8340,1980
8341,1980
8342,1972
8343,1980
8344,1980
8345,1981
8346,1971
8347,1971
8348,1982
8349,1982
8350,1980
8351,1972
8352,1972
8353,1985
8354,1988
8355,1988
8356,1974
8357,1988
8358,1988
8359,1981
8360,1976
8361,1976
8362,1992
8363,1994
8364,1994
8365,1983
8366,1987
8367,1987
8368,1991
8369,1991
8370,2001
8371,1993
8372,1993
8373,1997
8374,2015
8375,2015
8376,1994
8377,1992
8378,1992
8379,2008
8380,1994
8381,1994
8382,1995
8383,2000
8384,2000
8385,1985
8386,1985
8387,1986
8388,2009
8389,2009
8390,1982
8391,1995
8392,1995
8393,1991
8394,1981
8395,1981
8396,1987
8397,1996
8398,1996
8399,1990
8400,1993
8401,1993
8402,1986
8403,1985
8404,1985
8405,1995
8406,1998
8407,1998
8408,1999
8409,1999
8410,1989
8411,1994
8412,1994
8413,1992
8414,1998
8415,1998
8416,2004
8417,2016
8418,2016
8419,2017
8420,2008
8421,2008
8422,2033
8423,2049
8424,2049
8425,2031
8426,2031
8427,2056
8428,2063
8429,2063
8430,2038
8431,2047
8432,2047
8433,2051
8434,2046
8435,2046
8436,2028
8437,2024
8438,2024
8439,2028
8440,2004
8441,2004
8442,1999
8443,1993
8444,1993
8445,1983
8446,1983
8447,1980
8448,1976
8449,1976
8450,1976
8451,1975
8452,1975
8453,1968
8454,1968
8455,1968
8456,1963
8457,1972
8458,1972
8459,1980
8460,1967
8461,1967
8462,1980
8463,1965
8464,1965
8465,1972
8466,1972
8467,1985
8468,1972
8469,1972
8470,1988
8471,2034
8472,2034
8473,2030
8474,2088
8475,2088
8476,2118
8477,2164
8478,2164
8479,2237
8480,2295
8481,2295
8482,2393
8483,2503
8484,2503
8485,2527
8486,2527
8487,2529
8488,2474
8489,2474
8490,2329
8491,2216
8492,2216
8493,2072
8494,1952
8495,1952
8496,1899
8497,1836
8498,1836
8499,1820
8500,1825
8501,1825
8502,1831
8503,1850
8504,1850
8505,1846
8506,1846
8507,1848
8508,1862
8509,1862
8510,1868
8511,1892
8512,1892
8513,1872
8514,1897
8515,1897
8516,1892
8517,1896
8518,1896
8519,1910
8520,1907
8521,1907
8522,1936
8523,1922
8524,1922
8525,1918
8526,1918
8527,1936
8528,1939
8529,1939
8530,1937
8531,1961
8532,1961
8533,1942
8534,1938
8535,1938
8536,1972
8537,1957
8538,1957
8539,1969
8540,1981
8541,1981
8542,1962
8543,1962
8544,1968
8545,1988
8546,1988
8547,1975
8548,1992
8549,1992
8550,1999
8551,1983
8552,1983
8553,1990
8554,1996
8555,1996
8556,1995
8557,2001
8558,2001
8559,2003
8560,2009
8561,2009
8562,2015
8563,2007
8564,2007
8565,2024
8566,2024
8567,2021
8568,2013
8569,2013
8570,2029
8571,2033
8572,2033
8573,2018
8574,2038
8575,2038
8576,2033
8577,2032
8578,2032
8579,2046
8580,2051
8581,2051
8582,2047
8583,2047
8584,2056
8585,2063
8586,2063
8587,2061
8588,2072
8589,2072
8590,2068
8591,2074
8592,2074
8593,2080
8594,2069
8595,2069
8596,2091
8597,2101
8598,2101
8599,2091
8600,2091
8601,2102
8602,2104
8603,2104
8604,2098
8605,2111
8606,2111
8607,2113
8608,2114
8609,2114
8610,2121
8611,2100
8612,2100
8613,2120
8614,2124
8615,2124
8616,2115
8617,2139
8618,2139
8619,2111
8620,2111
8621,2096
8622,2115
8623,2115
8624,2126
8625,2096
8626,2096
8627,2095
8628,2093
8629,2093
8630,2061
8631,2032
8632,2032
8633,2036
8634,2011
8635,2011
8636,1995
8637,1967
8638,1967
8639,1962
8640,1962
8641,1949
8642,1927
8643,1927
8644,1923
8645,1916
8646,1916
8647,1903
8648,1882
8649,1882
8650,1883
8651,1885
8652,1885
8653,1871
8654,1872
8655,1872
8656,1863
8657,1876
8658,1876
8659,1873
8660,1873
8661,1887
8662,1889
8663,1889
8664,1871
8665,1892
8666,1892
8667,1913
8668,1889
8669,1889
8670,1912
8671,1909
8672,1909
8673,1899
8674,1927
8675,1927
8676,1917
8677,1921
8678,1921
8679,1919
8680,1919
8681,1927
8682,1924
8683,1924
8684,1935
8685,1943
8686,1943
8687,1935
8688,1950
8689,1950
8690,1937
8691,1937
8692,1937
8693,1959
8694,1954
8695,1954
8696,1966
8697,1966
8698,1953
8699,1956
8700,1956
8701,1978
8702,1974
8703,1974
8704,1970
8705,1996
8706,1996
8707,1999
8708,1982
8709,1982
8710,1994
8711,2020
8712,2020
8713,1989
8714,1992
8715,1992
8716,2002
8717,1982
8718,1982
8719,1989
8720,1989
8721,2000
8722,1981
8723,1981
8724,1973
8725,1978
8726,1978
8727,1983
8728,1972
8729,1972
8730,1985
8731,1984
8732,1984
8733,1969
8734,1972
8735,1972
8736,1983
8737,1983
8738,1975
8739,1976
8740,1976
8741,1972
8742,1964
8743,1964
8744,1986
8745,1962
8746,1962
8747,1974
8748,1980
8749,1980
8750,1975
8751,1976
8752,1976
8753,1981
8754,1980
8755,1980
8756,1982
8757,1982
8758,1982
8759,1977
8760,1977
8761,1970
8762,1984
8763,1984
8764,1987
8765,1988
8766,1988
8767,1978
8768,1976
8769,1976
8770,1993
8771,2008
8772,2008
8773,1991
8774,1997
8775,1997
8776,1990
8777,1990
8778,1978
8779,1989
8780,1989
8781,1983
8782,1996
8783,1996
8784,1987
8785,1978
8786,1978
8787,1978
8788,1988
8789,1988
8790,1979
8791,1985
8792,1985
8793,1985
8794,1975
8795,1975
8796,1985
8797,1985
8798,1986
8799,1988
8800,1988
8801,1986
8802,1986
8803,1986
8804,1983
8805,1993
8806,1993
8807,2000
8808,1996
8809,1996
8810,2004
8811,1999
8812,1999
8813,2009
8814,2024
8815,2024
8816,2023
8817,2023
8818,2030
8819,2031
8820,2031
8821,2021
8822,2036
8823,2036
8824,2040
8825,2036
8826,2036
8827,2039
8828,2028
8829,2028
8830,2018
8831,2026
8832,2026
8833,2020
8834,2020
8835,2006
8836,2006
8837,2006
8838,1978
8839,1980
8840,1980
8841,1983
8842,1973
8843,1973
8844,1974
8845,1988
8846,1988
8847,1961
8848,1966
8849,1966
8850,1970
8851,1976
8852,1976
8853,1991
8854,1991
8855,1979
8856,1965
8857,1965
8858,1973
8859,1990
8860,1990
8861,1983
8862,1978
8863,1978
8864,1979
8865,2010
8866,2010
8867,2027
8868,2044
8869,2044
8870,2099
8871,2099
8872,2149
8873,2167
8874,2167
8875,2243
8876,2312
8877,2312
8878,2369
8879,2440
8880,2440
8881,2461
8882,2466
8883,2466
8884,2393
8885,2242
8886,2242
8887,2141
8888,2023
8889,2023
8890,1919
8891,1919
8892,1859
8893,1849
8894,1849
8895,1827
8896,1838
8897,1838
8898,1839
8899,1852
8900,1852
8901,1879
8902,1872
8903,1872
8904,1883
8905,1906
8906,1906
8907,1891
8908,1894
8909,1894
8910,1927
8911,1927
8912,1915
8913,1918
8914,1918
8915,1941
8916,1926
8917,1926
8918,1933
8919,1971
8920,1971
8921,1946
8922,1959
8923,1959
8924,1958
8925,1937
8926,1937
8927,1981
8928,1967
8929,1967
8930,1967
8931,1967
8932,1981
8933,1976
8934,1976
8935,1977
8936,1994
8937,1994
8938,1983
8939,2000
8940,2000
8941,1982
8942,1980
8943,1980
8944,2001
8945,1995
8946,1995
8947,1999
8948,1999
8949,2010
8950,1996
8951,1996
8952,1999
8953,2014
8954,2014
8955,2003
8956,2008
8957,2008
8958,2018
8959,2020
8960,2020
8961,2014
8962,2038
8963,2038
8964,2023
8965,2042
8966,2042
8967,2036
8968,2027
8969,2027
8970,2030
8971,2030
8972,2044
8973,2035
8974,2035
8975,2048
8976,2053
8977,2053
8978,2047
8979,2064
8980,2064
8981,2058
8982,2072
8983,2072
8984,2074
8985,2072
8986,2072
8987,2082
8988,2082
8989,2093
8990,2092
8991,2092
8992,2095
8993,2110
8994,2110
8995,2094
8996,2114
8997,2114
8998,2120
8999,2104
9000,2104
9001,2118
9002,2116
9003,2116
9004,2119
9005,2133
9006,2133
9007,2127
9008,2127
9009,2126
9010,2128
9011,2128
9012,2120
9013,2114
9014,2114
9015,2113
9016,2100
9017,2100
9018,2097
9019,2088
9020,2088
9021,2072
9022,2072
9023,2072
9024,2071
9025,2048
9026,2048
9027,2040
9028,2040
9029,2011
9030,1990
9031,1990
9032,1980
9033,1966
9034,1966
9035,1947
9036,1938
9037,1938
9038,1914
9039,1894
9040,1894
9041,1899
9042,1888
9043,1888
9044,1880
9045,1865
9046,1865
9047,1847
9048,1847
9049,1851
9050,1855
9051,1855
9052,1846
9053,1857
9054,1857
9055,1847
9056,1851
9057,1851
9058,1856
9059,1869
9060,1869
9061,1875
9062,1881
9063,1881
9064,1864
9065,1884
9066,1884
9067,1899
9068,1899
9069,1891
9070,1905
9071,1905
9072,1912
9073,1907
9074,1907
9075,1919
9076,1927
9077,1927
9078,1926
9079,1939
9080,1939
9081,1938
9082,1931
9083,1931
9084,1952
9085,1953
9086,1953
9087,1960
9088,1960
9089,1966
9090,1958
9091,1958
9092,1958
9093,1973
9094,1973
9095,1967
9096,1973
9097,1973
9098,1977
9099,1972
9100,1972
9101,1979
9102,1973
9103,1973
9104,1976
9105,1976
9106,1978
9107,1971
9108,1971
9109,1968
9110,1974
9111,1974
9112,1966
9113,1972
9114,1972
9115,1974
9116,1965
9117,1965
9118,1973
9119,1971
9120,1971
9121,1969
9122,1968
9123,1968
9124,1971
9125,1971
9126,1959
9127,1981
9128,1981
9129,1973
9130,1972
9131,1972
9132,1975
9133,1971
9134,1971
9135,1968
9136,1976
9137,1976
9138,1975
9139,1975
9140,1975
9141,1979
9142,1979
9143,1966
9144,1982
9145,1982
9146,1983
9147,1983
9148,1983
9149,1991
9150,1988
9151,1988
9152,1971
9153,1993
9154,1993
9155,1990
9156,1986
9157,1986
9158,1991
9159,1989
9160,1989
9161,1983
9162,1983
9163,1993
9164,1989
9165,1989
9166,1996
9167,1998
9168,1998
9169,1988
9170,2002
9171,2002
9172,2012
9173,2010
9174,2010
9175,2027
9176,2028
9177,2028
9178,2020
9179,2033
9180,2033
9181,2039
9182,2039
9183,2039
9184,2046
9185,2046
9186,2040
9187,2036
9188,2036
9189,2038
9190,2028
9191,2028
9192,2026
9193,2024
9194,2024
9195,2004
9196,1996
9197,1996
9198,2003
9199,1990
9200,1990
9201,1991
9202,1991
9203,1974
9204,1971
9205,1971
9206,1986
9207,1993
9208,1993
9209,1963
9210,1980
9211,1980
9212,1980
9213,1968
9214,1968
9215,1969
9216,1978
9217,1978
9218,1968
9219,1972
9220,1972
9221,1979
9222,1979
9223,1967
9224,1975
9225,1975
9226,1979
9227,1988
9228,1988
9229,2022
9230,2040
9231,2040
9232,2094
9233,2145
9234,2145
9235,2176
9236,2238
9237,2238
9238,2295
9239,2368
9240,2368
9241,2452
9242,2452
9243,2421
9244,2414
9245,2414
9246,2340
9247,2202
9248,2202
9249,2084
9250,1978
9251,1978
9252,1900
9253,1843
9254,1843
9255,1811
9256,1810
9257,1810
9258,1828
9259,1828
9260,1839
9261,1850
9262,1850
9263,1865
9264,1872
9265,1872
9266,1870
9267,1904
9268,1904
9269,1884
9270,1912
9271,1912
9272,1911
9273,1903
9274,1903
9275,1918
9276,1920
9277,1920
9278,1934
9279,1934
9280,1924
9281,1951
9282,1951
9283,1932
9284,1953
9285,1953
9286,1955
9287,1952
9288,1952
9289,1966
9290,1961
9291,1961
9292,1972
9293,1976
9294,1976
9295,1963
9296,1972
9297,1972
9298,1974
9299,1974
9300,1963
9301,1979
9302,1979
9303,1981
9304,1987
9305,1987
9306,1992
9307,1992
9308,1992
9309,1986
9310,1996
9311,1996
9312,1995
9313,1996
9314,1996
9315,2006
9316,2006
9317,1997
9318,2007
9319,2007
9320,2018
9321,2007
9322,2007
9323,2019
9324,2034
9325,2034
9326,2021
9327,2044
9328,2044
9329,2039
9330,2041
9331,2041
9332,2034
9333,2027
9334,2027
9335,2032
9336,2037
9337,2037
9338,2031
9339,2031
9340,2058
9341,2066
9342,2066
9343,2055
9344,2073
9345,2073
9346,2079
9347,2064
9348,2064
9349,2079
9350,2082
9351,2082
9352,2081
9353,2106
9354,2106
9355,2117
9356,2117
9357,2106
9358,2111
9359,2111
9360,2104
9361,2103
9362,2103
9363,2120
9364,2117
9365,2117
9366,2118
9367,2117
9368,2117
9369,2103
9370,2106
9371,2106
9372,2101
9373,2102
9374,2102
9375,2115
9376,2115
9377,2086
9378,2075
9379,2075
9380,2072
9381,2067
9382,2067
9383,2054
9384,2044
9385,2044
9386,2022
9387,2003
9388,2003
9389,1996
9390,1975
9391,1975
9392,1967
9393,1967
9394,1954
9395,1925
9396,1925
9397,1915
9398,1912
9399,1912
9400,1885
9401,1882
9402,1882
9403,1867
9404,1853
9405,1853
9406,1860
9407,1850
9408,1850
9409,1849
9410,1851
9411,1851
9412,1847
9413,1847
9414,1845
9415,1858
9416,1858
9417,1853
9418,1862
9419,1862
9420,1859
9421,1856
9422,1856
9423,1878
9424,1883
9425,1883
9426,1880
9427,1888
9428,1888
9429,1895
9430,1895
9431,1895
9432,1917
9433,1917
9434,1917
9435,1921
9436,1921
9437,1926
9438,1929
9439,1929
9440,1937
9441,1942
9442,1942
9443,1944
9444,1944
9445,1944
9446,1941
9447,1942
9448,1942
9449,1957
9450,1957
9451,1957
9452,1958
9453,1958
9454,1961
9455,1957
9456,1957
9457,1960
9458,1976
9459,1976
9460,1974
9461,1963
9462,1963
9463,1980
9464,1960
9465,1960
9466,1967
9467,1973
9468,1973
9469,1961
9470,1961
9471,1972
9472,1967
9473,1967
9474,1957
9475,1957
9476,1957
9477,1974
9478,1969
9479,1969
9480,1972
9481,1966
9482,1966
9483,1964
9484,1978
9485,1978
9486,1965
9487,1980
9488,1980
9489,1991
9490,1962
9491,1962
9492,1976
9493,1976
9494,1994
9495,1966
9496,1966
9497,1981
9498,1994
9499,1994
9500,1962
9501,1976
9502,1976
9503,1991
9504,1966
9505,1966
9506,1983
9507,1990
